"No.","Time","Source","Destination","Protocol","Length","Info"
"705","43.704465","142.250.79.138","192.168.1.48","TLSv1.2","105","Application Data"
"706","43.704494","192.168.1.48","142.250.79.138","TCP","66","51952  >  443 [ACK] Seq=40 Ack=40 Win=501 Len=0 TSval=4112308622 TSecr=2143052959"
"707","44.237404","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.92? Tell 192.168.1.1"
"708","44.237405","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.93? Tell 192.168.1.1"
"709","44.237405","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"710","44.237405","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.94? Tell 192.168.1.1"
"711","44.237405","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.95? Tell 192.168.1.1"
"712","44.237405","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.96? Tell 192.168.1.1"
"713","44.850296","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"714","45.465529","fe80::f669:42ff:fe7b:32b0","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","ICMPv6","86","Neighbor Solicitation for 2802:8010:4713:de01:81e0:13aa:dce9:2c9e from f4:69:42:7b:32:b0"
"715","45.465605","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","fe80::f669:42ff:fe7b:32b0","ICMPv6","78","Neighbor Advertisement 2802:8010:4713:de01:81e0:13aa:dce9:2c9e (sol)"
"716","45.536166","192.168.1.48","186.130.129.250","DNS","93","Standard query 0xa85a A az764295.vo.msecnd.net OPT"
"717","45.536311","192.168.1.48","186.130.129.250","DNS","93","Standard query 0x9a16 AAAA az764295.vo.msecnd.net OPT"
"718","45.543401","186.130.129.250","192.168.1.48","DNS","138","Standard query response 0xa85a A az764295.vo.msecnd.net CNAME cs22.wpc.v0cdn.net A 192.16.48.200 OPT"
"719","45.573098","192.168.1.48","186.130.129.250","DNS","95","Standard query 0x1182 AAAA webservices1.fcen.uba.ar OPT"
"720","45.575386","186.130.129.250","192.168.1.48","DNS","122","Standard query response 0x9a16 AAAA az764295.vo.msecnd.net CNAME cs22.wpc.v0cdn.net OPT"
"721","45.575935","192.168.1.48","186.130.129.250","DNS","89","Standard query 0x32d0 AAAA cs22.wpc.v0cdn.net OPT"
"722","45.580460","186.130.129.250","192.168.1.48","DNS","139","Standard query response 0x1182 AAAA webservices1.fcen.uba.ar SOA ns1.fcen.uba.ar OPT"
"723","45.583293","186.130.129.250","192.168.1.48","DNS","89","Standard query response 0x32d0 AAAA cs22.wpc.v0cdn.net OPT"
"724","45.584142","192.168.1.48","192.16.48.200","TCP","74","47700  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=294824876 TSecr=0 WS=128"
"725","45.593925","192.16.48.200","192.168.1.48","TCP","74","443  >  47700 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=2956892349 TSecr=294824876 WS=512"
"726","45.593979","192.168.1.48","192.16.48.200","TCP","66","47700  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=294824886 TSecr=2956892349"
"727","45.594333","192.168.1.48","192.16.48.200","TLSv1.3","657","Client Hello"
"728","45.603798","192.16.48.200","192.168.1.48","TCP","66","443  >  47700 [ACK] Seq=1 Ack=592 Win=67072 Len=0 TSval=2956892358 TSecr=294824886"
"729","45.603798","192.16.48.200","192.168.1.48","TLSv1.3","165","Hello Retry Request, Change Cipher Spec"
"730","45.603829","192.168.1.48","192.16.48.200","TCP","66","47700  >  443 [ACK] Seq=592 Ack=100 Win=64256 Len=0 TSval=294824896 TSecr=2956892359"
"731","45.604248","192.168.1.48","192.16.48.200","TLSv1.3","691","Change Cipher Spec, Client Hello"
"732","45.613609","192.16.48.200","192.168.1.48","TLSv1.3","4162","Server Hello, Application Data"
"733","45.613609","192.16.48.200","192.168.1.48","TLSv1.3","3363","Application Data, Application Data, Application Data"
"734","45.613718","192.168.1.48","192.16.48.200","TCP","66","47700  >  443 [ACK] Seq=1217 Ack=7493 Win=64128 Len=0 TSval=294824906 TSecr=2956892369"
"735","45.617436","192.168.1.48","192.16.48.200","TLSv1.3","140","Application Data"
"736","45.617648","192.168.1.48","192.16.48.200","TLSv1.3","164","Application Data"
"737","45.617799","192.168.1.48","192.16.48.200","TLSv1.3","363","Application Data"
"738","45.625857","192.16.48.200","192.168.1.48","TLSv1.3","321","Application Data"
"739","45.625857","192.16.48.200","192.168.1.48","TLSv1.3","321","Application Data"
"740","45.625857","192.16.48.200","192.168.1.48","TLSv1.3","162","Application Data, Application Data"
"741","45.625857","192.16.48.200","192.168.1.48","TLSv1.3","97","Application Data"
"742","45.625983","192.168.1.48","192.16.48.200","TCP","66","47700  >  443 [ACK] Seq=1686 Ack=8130 Win=64128 Len=0 TSval=294824918 TSecr=2956892381"
"743","45.626193","192.168.1.48","192.16.48.200","TLSv1.3","97","Application Data"
"744","45.627256","192.16.48.200","192.168.1.48","TLSv1.3","410","Application Data"
"745","45.627765","192.168.1.48","192.16.48.200","TLSv1.3","101","Application Data"
"746","45.635956","192.16.48.200","192.168.1.48","TCP","66","443  >  47700 [ACK] Seq=8474 Ack=1752 Win=69632 Len=0 TSval=2956892391 TSecr=294824918"
"747","45.773134","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.98? Tell 192.168.1.1"
"748","45.773135","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.99? Tell 192.168.1.1"
"749","45.773135","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.100? Tell 192.168.1.1"
"750","45.773135","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.101? Tell 192.168.1.1"
"751","45.773135","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"752","46.944595","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2800:3f0:4002:810::2003","UDP","267","54782  >  443 Len=205"
"753","46.951210","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","92","443  >  54782 Len=30"
"754","46.971369","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","204","443  >  54782 Len=142"
"755","46.971517","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","87","443  >  54782 Len=25"
"756","46.972354","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2800:3f0:4002:810::2003","UDP","98","54782  >  443 Len=36"
"757","47.001347","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","89","443  >  54782 Len=27"
"758","47.001361","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"759","49.155020","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"760","49.155073","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"761","49.458490","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"762","49.458491","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"763","50.072777","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"764","50.380784","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.102? Tell 192.168.1.1"
"765","50.380784","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.103? Tell 192.168.1.1"
"766","50.380784","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.104? Tell 192.168.1.1"
"767","50.380784","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.105? Tell 192.168.1.1"
"768","50.380784","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.106? Tell 192.168.1.1"
"769","50.687193","192.168.0.200","255.255.255.255","UDP","173","58371  >  10001 Len=131"
"770","50.994227","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"771","51.301421","192.168.1.1","224.0.0.1","IGMPv2","60","Membership Query, general"
"772","51.610065","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.107? Tell 192.168.1.1"
"773","51.610065","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.108? Tell 192.168.1.1"
"774","51.610065","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.109? Tell 192.168.1.1"
"775","51.610065","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.110? Tell 192.168.1.1"
"776","51.610065","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.111? Tell 192.168.1.1"
"777","51.610066","Google_f7:21:7a","Broadcast","ARP","60","Who has 192.168.1.47? Tell 192.168.1.41"
"778","51.916838","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"779","51.916861","192.168.1.44","224.0.0.251","IGMPv2","46","Membership Report group 224.0.0.251"
"780","52.223409","192.168.1.38","224.0.0.251","MDNS","136","Standard query 0x0001 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"781","52.531231","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.112? Tell 192.168.1.1"
"782","52.531231","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.113? Tell 192.168.1.1"
"783","52.531231","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.114? Tell 192.168.1.1"
"784","52.531232","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.115? Tell 192.168.1.1"
"785","52.531232","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.116? Tell 192.168.1.1"
"786","52.639244","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2800:3f0:4002:810::2003","UDP","266","54782  >  443 Len=204"
"787","52.645985","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","92","443  >  54782 Len=30"
"788","52.667859","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2800:3f0:4002:810::2003","UDP","94","54782  >  443 Len=32"
"789","52.669116","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","204","443  >  54782 Len=142"
"790","52.669117","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","87","443  >  54782 Len=25"
"791","52.670709","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2800:3f0:4002:810::2003","UDP","98","54782  >  443 Len=36"
"792","52.701649","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","89","443  >  54782 Len=27"
"793","52.837977","Google_f7:21:7a","Broadcast","ARP","60","Who has 192.168.1.47? Tell 192.168.1.41"
"794","52.837978","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"795","53.146304","192.168.1.38","224.0.0.251","MDNS","136","Standard query 0x0002 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"796","53.146315","192.168.1.41","224.0.0.251","MDNS","417","Standard query response 0x0000 PTR Chromecast-Audio-23c88671bb0782c11465841bf941cc32._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 23c88671-bb07-82c1-1465-841bf941cc32.local A, cache flush 192.168.1.41"
"797","53.146315","192.168.1.41","224.0.0.251","MDNS","429","Standard query response 0x0000 PTR Google-Cast-Group-256d45f4f018479ba71a894a0405d722._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 32154 23c88671-bb07-82c1-1465-841bf941cc32.local A, cache flush 192.168.1.41"
"798","53.452533","192.168.1.44","224.0.0.251","MDNS","402","Standard query response 0x0000 PTR Chromecast-dbc7ae74a1db4ffcd009ff4616e47d6e._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 dbc7ae74-a1db-4ffc-d009-ff4616e47d6e.local A, cache flush 192.168.1.44"
"799","53.760187","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.117? Tell 192.168.1.1"
"800","53.760187","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.118? Tell 192.168.1.1"
"801","53.760187","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.119? Tell 192.168.1.1"
"802","53.760187","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.120? Tell 192.168.1.1"
"803","53.760187","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.121? Tell 192.168.1.1"
"804","53.760187","Google_f7:21:7a","Broadcast","ARP","60","Who has 192.168.1.47? Tell 192.168.1.41"
"805","54.067848","192.168.1.41","224.0.0.251","MDNS","417","Standard query response 0x0000 PTR Chromecast-Audio-23c88671bb0782c11465841bf941cc32._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 23c88671-bb07-82c1-1465-841bf941cc32.local A, cache flush 192.168.1.41"
"806","54.067849","192.168.1.41","224.0.0.251","MDNS","429","Standard query response 0x0000 PTR Google-Cast-Group-256d45f4f018479ba71a894a0405d722._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 32154 23c88671-bb07-82c1-1465-841bf941cc32.local A, cache flush 192.168.1.41"
"807","54.374129","192.168.1.44","224.0.0.251","MDNS","402","Standard query response 0x0000 PTR Chromecast-dbc7ae74a1db4ffcd009ff4616e47d6e._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 dbc7ae74-a1db-4ffc-d009-ff4616e47d6e.local A, cache flush 192.168.1.44"
"808","54.682309","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.122? Tell 192.168.1.1"
"809","54.682310","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.123? Tell 192.168.1.1"
"810","54.682310","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.124? Tell 192.168.1.1"
"811","54.682310","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.125? Tell 192.168.1.1"
"812","54.682310","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.126? Tell 192.168.1.1"
"813","54.682310","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.1? Tell 192.168.0.200"
"814","54.689636","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TLSv1.2","153","Application Data"
"815","54.695999","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","86","443  >  49584 [ACK] Seq=2110 Ack=928 Win=1904 Len=0 TSval=117913729 TSecr=3603052689"
"816","54.988325","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TLSv1.2","155","Application Data"
"817","54.988352","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TCP","86","49584  >  443 [ACK] Seq=928 Ack=2179 Win=559 Len=0 TSval=3603052987 TSecr=117913921"
"818","55.295034","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"819","55.602967","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.127? Tell 192.168.1.1"
"820","55.602968","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.128? Tell 192.168.1.1"
"821","55.910380","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.129? Tell 192.168.1.1"
"822","55.910381","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.130? Tell 192.168.1.1"
"823","55.910381","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.131? Tell 192.168.1.1"
"824","55.910381","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"825","56.832579","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.132? Tell 192.168.1.1"
"826","56.832579","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.133? Tell 192.168.1.1"
"827","56.832579","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.134? Tell 192.168.1.1"
"828","56.832580","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.135? Tell 192.168.1.1"
"829","56.832580","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.136? Tell 192.168.1.1"
"830","56.832580","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"831","57.755004","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.137? Tell 192.168.1.1"
"832","57.755004","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.138? Tell 192.168.1.1"
"833","57.755004","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.139? Tell 192.168.1.1"
"834","57.755043","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TLSv1.2","278","Application Data"
"835","57.755044","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TLSv1.2","366","Application Data"
"836","57.755044","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","366","[TCP Retransmission] 443  >  49584 [PSH, ACK] Seq=2371 Ack=928 Win=1904 Len=280 TSval=117916679 TSecr=3603052987"
"837","57.755122","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TCP","86","49584  >  443 [ACK] Seq=928 Ack=2371 Win=559 Len=0 TSval=3603055754 TSecr=117916521"
"838","57.755182","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TCP","86","49584  >  443 [ACK] Seq=928 Ack=2651 Win=557 Len=0 TSval=3603055754 TSecr=117916522"
"839","57.755200","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TCP","98","[TCP Dup ACK 838#1] 49584  >  443 [ACK] Seq=928 Ack=2651 Win=557 Len=0 TSval=3603055754 TSecr=117916679 SLE=2371 SRE=2651"
"840","57.765579","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TLSv1.2","190","Application Data"
"841","57.766590","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TLSv1.2","184","Application Data"
"842","57.770000","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","86","443  >  49584 [ACK] Seq=2651 Ack=1032 Win=1904 Len=0 TSval=117916804 TSecr=3603055764"
"843","57.770719","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","86","443  >  49584 [ACK] Seq=2651 Ack=1130 Win=1904 Len=0 TSval=117916804 TSecr=3603055765"
"844","57.949984","192.168.1.48","186.130.129.250","DNS","87","Standard query 0x7219 A web.whatsapp.com OPT"
"845","57.958048","186.130.129.250","192.168.1.48","DNS","140","Standard query response 0x7219 A web.whatsapp.com CNAME mmx-ds.cdn.whatsapp.net A 31.13.94.52 OPT"
"846","57.958891","192.168.1.48","186.130.129.250","DNS","94","Standard query 0xfed8 AAAA mmx-ds.cdn.whatsapp.net OPT"
"847","57.965293","186.130.129.250","192.168.1.48","DNS","122","Standard query response 0xfed8 AAAA mmx-ds.cdn.whatsapp.net AAAA 2a03:2880:f210:c5:face:b00c:0:167 OPT"
"848","58.062099","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.140? Tell 192.168.1.1"
"849","58.062099","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"850","58.062099","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.141? Tell 192.168.1.1"
"851","58.322273","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2800:3f0:4002:810::2003","UDP","266","54782  >  443 Len=204"
"852","58.328837","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","92","443  >  54782 Len=30"
"853","58.349421","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","204","443  >  54782 Len=142"
"854","58.349660","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","87","443  >  54782 Len=25"
"855","58.350785","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2800:3f0:4002:810::2003","UDP","98","54782  >  443 Len=36"
"856","58.381851","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","89","443  >  54782 Len=27"
"857","58.674410","Ubiquiti_80:e8:41","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.33"
"858","58.982690","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.142? Tell 192.168.1.1"
"859","58.982691","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.143? Tell 192.168.1.1"
"860","58.982691","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.144? Tell 192.168.1.1"
"861","58.982691","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.145? Tell 192.168.1.1"
"862","58.982691","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.146? Tell 192.168.1.1"
"863","60.518601","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.147? Tell 192.168.1.1"
"864","60.518602","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.148? Tell 192.168.1.1"
"865","60.518602","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.151? Tell 192.168.1.1"
"866","60.518602","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.150? Tell 192.168.1.1"
"867","65.432691","HuaweiTe_b0:7a:92","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.37"
"868","66.662538","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.153? Tell 192.168.1.1"
"869","66.662539","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.154? Tell 192.168.1.1"
